date,daily_return,strategy
2020-09-24,0.003459309008847771,minvar_baseline_corrected
2020-09-25,0.003693048098077742,minvar_baseline_corrected
2020-09-28,0.007239114460535008,minvar_baseline_corrected
2020-09-29,0.0017012617062342082,minvar_baseline_corrected
2020-09-30,-0.0033348891772903197,minvar_baseline_corrected
2020-10-01,0.005612707473358094,minvar_baseline_corrected
2020-10-02,-0.0044666120042887465,minvar_baseline_corrected
2020-10-05,0.000197716789309927,minvar_baseline_corrected
2020-10-06,-0.006641833688803275,minvar_baseline_corrected
2020-10-07,0.0025673677796064103,minvar_baseline_corrected
2020-10-08,0.005812060689967455,minvar_baseline_corrected
2020-10-09,0.009040791726612481,minvar_baseline_corrected
2020-10-12,0.005005112005484206,minvar_baseline_corrected
2020-10-13,-0.005116474225700926,minvar_baseline_corrected
2020-10-14,-8.89466953426834e-05,minvar_baseline_corrected
2020-10-15,0.00029471062768360973,minvar_baseline_corrected
2020-10-16,-0.0023505423731329882,minvar_baseline_corrected
2020-10-19,-0.005804092837807886,minvar_baseline_corrected
2020-10-20,-0.00035516920018582084,minvar_baseline_corrected
2020-10-21,0.0009017137442183965,minvar_baseline_corrected
2020-10-22,-0.005330753041780138,minvar_baseline_corrected
2020-10-23,0.0027352587552214357,minvar_baseline_corrected
2020-10-26,-0.002742334830585005,minvar_baseline_corrected
2020-10-27,0.002178881975740442,minvar_baseline_corrected
2020-10-28,-0.015724315699764617,minvar_baseline_corrected
2020-10-29,-0.0018428926940200197,minvar_baseline_corrected
2020-10-30,-0.004950758311977664,minvar_baseline_corrected
2020-11-02,0.009375487570065311,minvar_baseline_corrected
2020-11-03,0.005266977221926344,minvar_baseline_corrected
2020-11-04,0.014098717546491429,minvar_baseline_corrected
