date,strategy,objective,beta,max_total_crypto_weight,portfolio_return
2021-06-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004414806055196952
2021-06-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0021417114268996547
2021-06-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003271443585297033
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002989565314750078
2021-07-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0067563995099878555
2021-07-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2021-07-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004936458009627419
2021-07-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00548537443924106
2021-07-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0016519462453852554
2021-07-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0002933342697061898
2021-07-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00042602313772624733
2021-07-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0034736846990055946
2021-07-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007716445354660425
2021-07-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0027066733697201904
2021-07-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006311690883392842
2021-07-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0029864125672383873
2021-07-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0010136144110258474
2021-07-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002833876275647089
2021-07-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004645477929681565
2021-07-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0002684191090321017
2021-07-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0008871618079584017
2021-07-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002634761832440142
2021-07-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0013788746775879564
2021-07-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0027979335734749184
2021-07-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002419055266085079
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00201644625169287
2021-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0028113463559640236
2021-08-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.000930403163175037
2021-08-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0007661480501232802
2021-08-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01271539564709496
2021-08-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006752683634229106
2021-08-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001084154146555284
2021-08-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004687872336121389
2021-08-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0005771848372171574
2021-08-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010338216631433778
2021-08-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031542119412046963
2021-08-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0029174139828865393
2021-08-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0024821604336945444
2021-08-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0022648345882426315
2021-08-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031933139575030084
2021-08-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006456779189167568
2021-08-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0022991082864099116
2021-08-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004200325373779758
2021-08-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0008176082469835282
2021-08-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010000415772060949
2021-08-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0010004021741588035
2021-08-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0022986971713601125
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0007899541252344294
2021-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0018108000586283066
2021-09-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-8.745652391408277e-05
2021-09-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2021-09-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01009624949261123
2021-09-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0011952326103446948
2021-09-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00405307531225674
2021-09-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0073723209195756464
2021-09-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004031984144908169
2021-09-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004328289100652501
2021-09-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00012262614720317828
2021-09-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008907431485559707
2021-09-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005589734297274022
2021-09-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0007133480127264218
2021-09-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0013402877481909214
2021-09-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004373275186470512
2021-09-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007388094269768344
2021-09-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003273282838896972
2021-09-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001692246701193575
2021-09-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.015453392749327197
2021-09-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00013945381459183452
2021-09-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009877750512297103
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007780772215597874
2021-10-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0040277674917816725
2021-10-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001164371060128349
2021-10-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0042277635385736725
2021-10-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002174484297336181
2021-10-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002939294694841897
2021-10-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004019185745489331
2021-10-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006370529162725221
2021-10-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009984762639351384
2021-10-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007919574860980355
2021-10-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004102973162667767
2021-10-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0019441863929259562
2021-10-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0010774127088542152
2021-10-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0017053451398813487
2021-10-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0002697834679752031
2021-10-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005184973991460935
2021-10-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0034763847285969062
2021-10-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009132698645102418
2021-10-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005401962143036502
2021-10-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0022055652934552797
2021-10-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0007330039233685492
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0003518379489181344
2021-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0023126017181420294
2021-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0039519960673692405
2021-11-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00870115015753823
2021-11-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010328435086802062
2021-11-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0007259370126393348
2021-11-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004847995684969729
2021-11-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005931626970846673
2021-11-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001316600240088089
2021-11-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00168883547898643
2021-11-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004661976336967053
2021-11-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0017103874276220223
2021-11-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0046425665651894064
2021-11-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00148204544178888
2021-11-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0006313786914855738
2021-11-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01186292609385282
2021-11-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007129141132348311
2021-11-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006164469074257233
2021-11-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2021-11-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0003358767268736521
2021-11-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009980497164262616
2021-11-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0034903447073688903
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0005319903877844799
2021-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004074748699087689
2021-12-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0036562209522442092
2021-12-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0015073550110389503
2021-12-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005485962537382039
2021-12-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004863110695132435
2021-12-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0023510128606820356
2021-12-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0037945236889489384
2021-12-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002623163418826122
2021-12-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0060635015295922075
2021-12-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003482795129806604
2021-12-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0005847340663058839
2021-12-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.000550875486665596
2021-12-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00761283977618027
2021-12-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004782900125630708
2021-12-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00797330837652878
2021-12-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-7.514292802957402e-05
2021-12-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2021-12-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006608249133539418
2021-12-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002932343999355978
2021-12-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0033145463119406563
2021-12-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003969986080539485
2021-12-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0018174661693386436
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011776062082115945
2022-01-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0006485154575499178
2022-01-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009601508187250895
2022-01-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003147765009219837
2022-01-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0025220524475337656
2022-01-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001328983891089939
2022-01-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009158304106635193
2022-01-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00043342381167444646
2022-01-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002845050272610953
2022-01-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005978146308306838
2022-01-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2022-01-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011559344606273449
2022-01-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0036478128693270186
2022-01-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002462918761956443
2022-01-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0035766950663612294
2022-01-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00024225216845568222
2022-01-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0036731518738163126
2022-01-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010179828913951836
2022-01-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0007098161020640554
2022-01-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007509619656514897
2022-01-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00611873790637164
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00145298447503014
2022-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005684872250280067
2022-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011441698600624235
2022-02-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003035384234406195
2022-02-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0013421890790227438
2022-02-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0015108365076968353
2022-02-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006840836495240627
2022-02-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.012940834208542355
2022-02-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003922180135695199
2022-02-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0037196401062800713
2022-02-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0012837178006864722
2022-02-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005601152894908007
2022-02-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0006740454821033701
2022-02-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0011188179048080603
2022-02-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2022-02-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002090915204651414
2022-02-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009274814583602244
2022-02-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031628673461990627
2022-02-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006637724200219197
2022-02-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009852695385789957
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004494975651904541
2022-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007706405466287685
2022-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0033481984072692436
2022-03-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007923916013236991
2022-03-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007096887300339267
2022-03-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004447111087182394
2022-03-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005090834505523245
2022-03-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004617646966661356
2022-03-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005966988870252301
2022-03-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.014854363736713828
2022-03-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0001700342703137976
2022-03-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.012863621419933798
2022-03-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004018668418463005
2022-03-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004246079383556306
2022-03-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004069736654629941
2022-03-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0019921680448398192
2022-03-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006272060979013157
2022-03-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005780157643977356
2022-03-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003583518078482723
2022-03-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0015654799147501678
2022-03-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006819916155217231
2022-03-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0027151682936402454
2022-03-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004822578913160046
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-9.42575974914948e-05
2022-04-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002599826035240642
2022-04-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.013383487631423566
2022-04-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0051028238743202545
2022-04-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008914873549424763
2022-04-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0018854978560198824
2022-04-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00883867456401412
2022-04-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0010905133425912934
2022-04-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006319139506329268
2022-04-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01128606455863412
2022-04-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2022-04-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0001247421107571341
2022-04-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002034133343783942
2022-04-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007154093972770902
2022-04-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00867390225231999
2022-04-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.014968720916601501
2022-04-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0017148068588813408
2022-04-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006645990307012543
2022-04-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005570221165521545
2022-04-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.011092255622779565
2022-04-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.016703697196571755
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009582415252431165
2022-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004555315015537681
2022-05-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.01587064166422862
2022-05-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.02221877197421187
2022-05-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0058703319322272445
2022-05-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.013941927013775637
2022-05-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000525861117182504
2022-05-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003088966807633258
2022-05-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006319833207779058
